CustomerID,Age,Annual_Income_k$,Spending_Score,Purchase_Frequency,Gender
833,55.0,40.25,99,2,Male
834,20.0,259.53,500,5,Male
835,40.0,81.49,25,8,Male
836,54.0,330.55,500,5,Female
837,54.0,68.77,3,2,Female
838,27.0,,86,4,Female
839,27.0,55.18,11,3,Female
840,36.0,83.29,3,5,Female
841,34.0,68.45,98,9,Female
842,38.0,78.77,59,6,Female
843,31.0,42.51,57,3,Female
844,26.0,62.17,24,4,Male
845,63.0,81.32,86,4,Male
846,18.0,101.08,99,6,Male
847,68.0,83.64,91,3,Female
848,62.0,84.69,14,5,Male
849,30.0,24.97,54,6,Male
850,21.0,53.33,73,1,Female
851,18.0,73.97,81,7,Female
852,66.0,29.19,50,9,Female
853,57.0,69.97,12,4,Male
854,49.0,51.8,72,3,Male
855,51.0,53.01,17,6,Male
856,45.0,61.62,59,3,Male
857,48.0,68.82,18,5,Female
858,25.0,78.27,8,9,Female
859,56.0,33.07,65,6,Male
860,43.0,83.62,72,7,Male
861,51.0,75.82,86,5,Female
862,20.0,53.77,24,5,Male
863,67.0,83.81,3,5,Male
864,29.0,18.29,78,0,Female
865,18.0,64.13,23,2,Female
866,61.0,,38,5,Male
867,22.0,33.88,47,5,Female
868,47.0,22.9,24,13,Male
869,47.0,75.79,49,7,Female
870,34.0,72.79,38,6,Male
871,65.0,89.97,26,4,Male
872,64.0,,99,2,Female
873,40.0,52.65,22,8,Female
874,32.0,127.83,36,2,Male
875,54.0,85.37,35,3,Male
876,38.0,31.24,99,4,Female
877,31.0,56.76,72,5,Male
878,19.0,65.67,71,5,Male
879,28.0,53.42,49,3,Female
880,68.0,111.34,57,6,Male
881,56.0,52.75,78,3,Male
882,55.0,50.34,77,5,Female
883,51.0,78.53,21,6,Female
884,55.0,63.01,100,8,Female
885,,54.45,20,7,Female
886,51.0,114.15,56,6,Male
887,35.0,98.41,80,4,Male
888,47.0,24.75,42,4,Female
889,32.0,106.83,98,2,Male
890,44.0,55.53,72,6,Male
891,68.0,88.36,30,5,Male
892,51.0,109.56,75,2,Female
893,69.0,80.25,36,6,Female
894,55.0,117.03,66,4,Female
895,50.0,81.34,92,11,Male
896,41.0,75.72,43,5,Male
897,32.0,85.24,33,5,Female
898,47.0,29.05,75,4,Male
899,59.0,54.9,78,1,Female
900,68.0,33.22,82,4,Female
901,34.0,277.73,500,3,Female
902,22.0,71.24,71,8,Male
903,,56.32,19,5,Male
904,21.0,56.41,47,4,Female
905,27.0,26.09,11,6,Male
906,34.0,46.89,72,8,Male
907,27.0,101.7,96,9,Female
908,34.0,46.08,40,5,Female
909,37.0,51.39,51,2,Female
910,41.0,65.83,63,1,Female
911,22.0,69.28,6,10,Male
912,51.0,56.58,86,7,Male
913,23.0,25.1,87,2,Male
914,19.0,73.52,48,3,Male
915,30.0,108.02,89,5,Female
916,,105.89,54,7,Male
917,60.0,42.06,90,6,Male
918,65.0,70.06,13,3,Female
919,28.0,123.25,26,7,Male
920,68.0,59.91,34,5,Male
921,64.0,66.37,63,1,Female
922,40.0,22.66,27,2,Male
923,33.0,,8,5,Female
924,48.0,66.95,87,6,Male
925,28.0,37.7,66,2,Female
926,33.0,77.34,92,7,Male
927,25.0,84.45,97,3,Female
928,21.0,42.66,44,6,Female
929,57.0,18.46,44,4,Male
930,21.0,63.48,86,3,Female
931,42.0,77.31,99,6,Male
932,20.0,66.67,51,8,Female
933,49.0,,91,4,Female
934,20.0,17.19,44,6,Female
935,44.0,34.63,39,5,Male
936,46.0,65.54,33,4,Male
937,49.0,21.06,8,4,Female
938,67.0,41.05,42,2,Male
939,,46.82,7,1,Male
940,36.0,85.41,81,7,Male
941,38.0,92.66,54,5,Male
942,22.0,,95,2,Male
943,35.0,106.86,100,4,Female
944,,94.99,96,10,Male
945,59.0,79.75,39,6,Male
946,39.0,79.0,54,5,Male
947,38.0,45.34,46,5,Male
948,23.0,25.13,72,7,Female
949,18.0,42.15,61,3,Female
950,22.0,81.04,6,7,Male
951,58.0,52.17,92,9,Male
952,29.0,75.28,1,4,Male
953,43.0,14.29,35,1,Male
954,63.0,73.15,53,9,Male
955,51.0,38.62,3,1,Female
956,66.0,41.78,12,5,Male
957,31.0,101.65,44,2,Female
958,43.0,113.78,88,8,Female
959,62.0,33.15,2,2,Male
960,44.0,54.23,84,3,Male
961,26.0,56.9,55,4,Male
962,43.0,78.43,11,3,Female
963,64.0,48.24,67,5,Male
964,39.0,39.87,2,8,Male
965,,67.33,58,3,Male
966,47.0,62.02,85,3,Male
967,60.0,81.69,81,6,Male
968,65.0,42.94,51,6,Female
969,34.0,54.88,62,2,Male
970,43.0,79.43,53,6,Male
971,53.0,58.48,8,2,Male
972,18.0,18.03,79,7,Female
973,,100.62,51,5,Female
974,66.0,57.89,87,1,Male
975,52.0,58.34,3,5,Male
976,69.0,123.18,31,7,Male
977,32.0,112.82,42,7,Female
978,64.0,83.75,87,4,Male
979,39.0,32.84,59,7,Male
980,31.0,94.38,92,7,Female
981,43.0,15.71,25,5,Female
982,45.0,63.4,95,6,Male
983,40.0,48.39,54,6,Female
984,31.0,42.46,68,2,Male
985,41.0,65.8,44,5,Male
986,19.0,75.33,97,7,Female
987,62.0,79.66,73,8,Male
988,,57.96,70,3,Female
989,31.0,54.75,98,11,Female
990,68.0,81.35,82,8,Male
991,24.0,81.96,19,4,Male
992,20.0,63.45,53,8,Male
993,64.0,38.36,25,5,Male
994,40.0,17.73,94,6,Male
995,63.0,76.49,48,5,Male
996,60.0,84.32,18,4,Male
997,,54.93,73,6,Female
998,62.0,69.33,100,3,Female
999,35.0,93.0,65,4,Female
1000,55.0,110.27,53,5,Female
1001,52.0,50.11,6,8,Female
1002,68.0,57.81,67,6,Male
1003,32.0,71.36,80,8,Female
1004,42.0,29.63,75,2,Male
1005,54.0,6.39,34,8,Female
1006,,26.64,59,4,Male
1007,27.0,53.12,25,4,Female
1008,56.0,41.9,68,2,Male
1009,34.0,39.61,88,4,Female
1010,56.0,61.28,34,8,Male
1011,39.0,59.63,39,3,Male
1012,43.0,41.1,38,4,Male
1013,61.0,19.64,64,4,Male
1014,42.0,70.2,24,5,Male
1015,34.0,86.35,88,5,Female
1016,30.0,44.54,64,3,Female
1017,37.0,50.38,95,4,Male
1018,42.0,80.32,29,1,Male
1019,21.0,86.21,8,5,Male
1020,27.0,48.55,29,5,Male
1021,20.0,57.41,88,5,Male
1022,58.0,,10,5,Female
1023,62.0,81.93,1,4,Female
1024,,31.5,59,7,Male
1025,64.0,17.09,38,4,Male
1026,53.0,53.07,4,4,Male
1027,64.0,35.85,32,5,Male
1028,39.0,71.69,24,8,Female
1029,51.0,77.84,57,4,Female
1030,64.0,66.4,3,2,Male
1031,25.0,39.86,64,5,Female
1032,57.0,28.24,89,5,Female
1033,66.0,76.53,95,2,Female
1034,61.0,80.72,81,6,Male
1035,36.0,87.68,63,8,Male
1036,59.0,52.74,37,3,Female
1037,58.0,57.72,87,3,Female
1038,54.0,,23,5,Female
1039,23.0,60.29,71,2,Female
1040,69.0,45.69,5,5,Male
1041,43.0,39.02,40,2,Male
1042,51.0,77.96,98,5,Male
1043,62.0,52.7,74,6,Male
1044,23.0,46.39,5,4,Male
1045,54.0,71.25,69,5,Male
1046,50.0,42.19,83,8,Female
1047,39.0,45.55,100,4,Male
1048,38.0,61.0,67,5,Female
1049,23.0,48.34,76,6,Male
1050,23.0,95.37,28,7,Male
1051,65.0,73.33,78,8,Male
1052,21.0,63.17,45,4,Female
1053,47.0,95.11,43,6,Female
1054,28.0,61.99,11,8,Female
1055,47.0,87.05,54,3,Female
1056,48.0,35.14,42,6,Female
1057,41.0,44.2,14,6,Female
1058,26.0,36.05,28,4,Male
1059,20.0,72.61,21,3,Male
1060,68.0,21.38,13,6,Male
1061,48.0,67.94,49,5,Male
1062,57.0,47.65,72,1,Male
1063,54.0,63.26,81,3,Male
1064,53.0,59.51,61,7,Female
1065,41.0,73.88,96,8,Female
1066,48.0,115.9,15,6,Female
1067,23.0,110.48,29,5,Female
1068,19.0,80.42,59,6,Female
1069,,51.42,62,5,Female
1070,45.0,64.72,66,2,Male
1071,28.0,50.06,42,1,Female
1072,21.0,41.6,41,7,Female
1073,32.0,11.18,99,6,Female
1074,23.0,54.3,84,6,Female
1075,66.0,66.9,42,8,Male
1076,47.0,75.29,66,7,Female
1077,55.0,62.82,75,9,Male
1078,,42.64,38,1,Male
1079,19.0,47.54,56,6,Male
1080,32.0,83.09,55,3,Female
1081,28.0,17.26,27,5,Male
1082,25.0,47.26,92,8,Female
1083,43.0,60.58,73,4,Female
1084,68.0,49.74,51,2,Male
1085,62.0,,31,3,Male
1086,,83.37,45,4,Female
1087,22.0,89.1,50,9,Female
1088,23.0,35.32,79,2,Female
1089,43.0,-20.21,84,6,Male
1090,21.0,110.0,31,5,Male
1091,,49.61,91,5,Male
1092,37.0,35.68,49,3,Male
1093,50.0,57.21,81,4,Male
1094,37.0,68.02,41,4,Male
1095,66.0,44.28,34,8,Male
1096,29.0,63.25,80,4,Female
1097,64.0,57.01,72,4,Female
1098,18.0,42.81,22,3,Male
1099,43.0,19.17,80,5,Male
1100,31.0,93.3,49,6,Female
1101,55.0,74.12,51,5,Female
1102,54.0,40.8,74,6,Female
1103,28.0,70.14,81,10,Female
1104,53.0,38.27,87,5,Male
1105,,59.04,20,5,Female
1106,60.0,74.84,1,8,Male
1107,20.0,71.6,96,7,Male
1108,50.0,49.84,6,4,Female
1109,23.0,80.41,23,5,Female
1110,67.0,60.26,98,4,Male
1111,27.0,46.82,67,3,Female
1112,22.0,,26,8,Female
1113,40.0,31.9,4,2,Male
1114,27.0,,89,3,Male
1115,61.0,95.42,58,3,Male
1116,19.0,17.45,86,10,Female
1117,30.0,100.92,97,5,Female
1118,57.0,102.24,12,4,Male
1119,19.0,48.29,28,5,Female
1120,37.0,67.23,3,8,Female
1121,18.0,41.59,59,7,Male
1122,54.0,39.37,27,8,Male
1123,26.0,31.7,51,3,Male
1124,34.0,,53,1,Female
1125,26.0,54.19,3,6,Female
1126,28.0,25.35,40,8,Female
1127,32.0,85.96,92,4,Male
1128,41.0,76.83,59,2,Male
1129,55.0,69.4,35,4,Female
1130,52.0,43.54,99,6,Male
1131,47.0,49.92,37,3,Female
1132,48.0,111.82,47,5,Male
1133,66.0,69.63,79,5,Male
1134,22.0,46.78,29,8,Male
1135,61.0,78.59,64,6,Female
1136,67.0,81.09,38,5,Male
1137,31.0,105.33,30,9,Female
1138,28.0,61.64,5,3,Male
1139,26.0,78.31,11,5,Female
1140,51.0,73.29,97,5,Female
1141,29.0,42.14,17,3,Male
1142,52.0,25.85,16,0,Female
1143,52.0,75.54,67,9,Male
1144,18.0,77.31,70,3,Female
1145,57.0,-0.8,91,3,Male
1146,39.0,73.25,52,1,Female
1147,46.0,58.02,8,4,Male
1148,25.0,70.89,97,7,Male
1149,28.0,47.97,9,6,Male
1150,58.0,96.36,4,6,Female
1151,54.0,85.75,100,2,Female
1152,31.0,25.27,31,7,Male
1153,47.0,35.51,3,10,Female
1154,52.0,61.51,29,3,Male
1155,38.0,44.53,1,6,Male
1156,54.0,87.04,42,8,Male
1157,22.0,34.69,47,5,Male
1158,36.0,86.82,27,6,Male
1159,31.0,,38,3,Male
1160,43.0,49.88,10,5,Female
1161,21.0,94.71,89,4,Male
1162,42.0,58.57,98,5,Male
1163,62.0,303.47,500,9,Male
1164,59.0,,71,6,Male
1165,42.0,73.19,80,4,Male
1166,35.0,57.2,45,4,Male
1167,57.0,92.96,76,6,Female
1168,25.0,63.23,91,3,Male
1169,56.0,73.56,28,3,Male
1170,57.0,83.63,76,4,Female
1171,31.0,-0.73,99,5,Female
1172,49.0,42.02,61,7,Male
1173,68.0,45.26,47,9,Female
1174,55.0,76.47,90,3,Male
1175,50.0,103.58,94,4,Male
1176,40.0,13.35,99,5,Male
1177,32.0,49.6,62,4,Male
1178,50.0,87.36,48,3,Female
1179,42.0,16.5,2,9,Female
1180,34.0,69.58,34,3,Male
1181,50.0,71.39,48,7,Male
1182,64.0,73.44,54,7,Male
1183,19.0,31.89,78,4,Male
1184,31.0,58.99,59,4,Male
1185,57.0,,1,4,Male
1186,57.0,87.68,12,1,Male
1187,68.0,33.39,86,4,Male
1188,56.0,60.94,76,0,Female
1189,68.0,112.27,3,4,Male
1190,23.0,88.19,75,3,Female
1191,23.0,,26,7,Female
1192,20.0,,18,4,Female
1193,24.0,61.65,11,3,Male
1194,68.0,55.25,93,5,Female
1195,25.0,69.71,55,1,Male
1196,59.0,75.39,57,7,Female
1197,69.0,105.84,7,8,Female
1198,32.0,48.32,71,1,Female
1199,,78.58,19,1,Male
1200,46.0,55.45,60,6,Male
1201,50.0,99.21,97,3,Female
1202,69.0,69.78,31,7,Male
1203,47.0,61.02,48,6,Male
1204,56.0,53.46,92,5,Female
1205,44.0,38.25,17,3,Male
1206,53.0,81.67,53,4,Female
1207,,39.48,4,3,Male
1208,55.0,13.34,67,7,Male
1209,50.0,35.98,54,4,Male
1210,54.0,63.82,70,5,Male
1211,44.0,,17,7,Female
1212,50.0,39.87,61,4,Female
1213,21.0,12.73,66,5,Female
1214,39.0,39.32,14,5,Female
1215,19.0,102.8,85,5,Female
1216,27.0,44.17,25,4,Male
1217,22.0,57.29,51,6,Male
1218,27.0,116.04,18,10,Female
1219,50.0,68.28,37,6,Male
1220,55.0,67.3,3,4,Female
1221,30.0,36.14,59,5,Female
1222,48.0,65.67,9,3,Female
1223,64.0,103.3,88,8,Male
1224,53.0,29.79,87,5,Female
1225,62.0,55.36,50,9,Male
1226,41.0,30.65,59,8,Male
1227,,,6,4,Female
1228,32.0,30.5,74,4,Female
1229,46.0,42.41,43,5,Female
1230,25.0,31.01,84,5,Male
1231,22.0,25.44,4,4,Female
1232,46.0,62.3,65,4,Female
1233,,51.25,32,4,Female
1234,21.0,68.77,33,3,Female
1235,29.0,75.53,90,3,Male
1236,62.0,17.96,5,3,Male
1237,19.0,67.55,26,4,Female
1238,44.0,37.18,30,8,Male
1239,48.0,63.6,35,6,Male
1240,68.0,68.34,71,5,Male
1241,68.0,53.53,81,7,Male
1242,53.0,92.92,12,5,Female
1243,53.0,24.18,8,7,Female
1244,43.0,31.85,91,3,Female
1245,60.0,66.1,3,7,Female
1246,44.0,112.8,70,3,Female
1247,22.0,36.47,45,7,Female
1248,37.0,58.37,67,3,Female
1249,28.0,89.77,52,6,Male
1250,27.0,82.9,68,4,Male
1251,57.0,75.38,56,3,Female
1252,55.0,42.01,66,2,Male
1253,23.0,59.36,10,6,Female
1254,25.0,60.74,59,6,Female
1255,,86.08,69,3,Male
1256,64.0,56.68,9,3,Female
1257,43.0,93.9,33,6,Female
1258,,58.63,47,9,Male
1259,60.0,63.49,76,4,Female
1260,29.0,56.8,22,5,Female
1261,43.0,55.56,37,5,Male
1262,30.0,58.22,14,5,Male
1263,57.0,60.86,97,8,Male
1264,35.0,19.47,21,10,Female
1265,42.0,53.0,47,10,Female
1266,50.0,102.22,17,3,Female
1267,64.0,14.66,8,6,Male
1268,57.0,53.88,75,5,Male
1269,60.0,45.97,49,5,Female
1270,29.0,68.17,66,6,Male
1271,61.0,72.75,74,8,Female
1272,53.0,63.65,62,5,Female
1273,65.0,,90,4,Male
1274,21.0,9.3,35,5,Female
1275,22.0,-6.6,51,8,Female
1276,54.0,56.6,15,6,Female
1277,25.0,18.91,50,4,Female
1278,59.0,1.29,11,9,Male
1279,66.0,37.01,37,5,Female
1280,45.0,42.93,64,7,Female
1281,48.0,57.95,85,6,Male
1282,26.0,60.18,66,6,Female
1283,68.0,61.52,38,5,Male
1284,46.0,80.5,27,7,Male
1285,31.0,52.67,9,7,Male
1286,57.0,78.72,73,8,Female
1287,58.0,256.26,500,5,Male
1288,39.0,50.05,79,5,Male
1289,28.0,45.72,47,5,Male
1290,40.0,59.09,5,6,Male
1291,18.0,76.49,33,4,Male
1292,63.0,75.99,81,4,Female
1293,54.0,75.23,63,4,Female
1294,38.0,67.76,99,4,Male
1295,43.0,31.19,85,5,Male
1296,63.0,128.93,41,8,Male
1297,53.0,26.67,97,6,Female
1298,40.0,63.06,65,3,Male
1299,18.0,134.94,2,6,Female
1300,68.0,82.06,23,3,Male
1301,,42.49,74,6,Male
1302,32.0,90.46,83,3,Female
1303,38.0,64.88,87,3,Male
1304,64.0,39.59,75,5,Female
1305,,65.45,26,3,Female
1306,26.0,50.93,85,0,Female
1307,27.0,54.63,9,9,Female
1308,69.0,61.06,32,2,Male
1309,43.0,77.49,61,6,Male
1310,58.0,82.54,97,1,Female
1311,52.0,41.79,95,3,Female
1312,69.0,69.0,19,7,Male
1313,42.0,53.31,19,1,Female
1314,43.0,79.18,33,2,Male
1315,28.0,34.47,8,3,Male
1316,55.0,59.48,54,5,Male
1317,,14.27,33,6,Male
1318,24.0,77.61,35,7,Female
1319,35.0,105.04,1,6,Male
1320,44.0,98.67,19,6,Female
1321,51.0,80.94,68,4,Male
1322,44.0,74.37,33,10,Male
1323,34.0,111.65,37,7,Female
1324,60.0,46.08,51,4,Female
1325,61.0,53.67,48,6,Male
1326,68.0,,24,6,Male
1327,41.0,56.52,2,8,Female
1328,42.0,36.87,75,2,Female
1329,24.0,21.99,73,6,Male
1330,69.0,39.01,66,4,Male
1331,23.0,103.95,74,6,Female
1332,41.0,57.42,78,10,Female
1333,50.0,40.99,12,7,Male
1334,66.0,57.79,73,8,Male
1335,46.0,68.13,52,7,Female
1336,60.0,13.54,17,4,Female
1337,39.0,37.73,36,7,Male
1338,43.0,22.81,76,2,Male
1339,45.0,96.58,92,4,Male
1340,67.0,57.05,85,6,Female
1341,38.0,55.62,86,3,Male
1342,66.0,55.49,29,6,Male
1343,24.0,32.0,18,8,Male
1344,34.0,72.95,51,9,Female
1345,37.0,105.88,95,7,Male
1346,58.0,44.56,55,3,Female
1347,66.0,82.21,67,4,Female
1348,37.0,57.21,79,2,Female
1349,39.0,40.91,80,2,Female
1350,45.0,82.64,9,7,Female
1351,57.0,19.47,86,6,Male
1352,66.0,24.44,84,8,Female
1353,24.0,104.19,91,4,Female
1354,18.0,49.92,78,3,Female
1355,49.0,89.79,90,6,Female
1356,30.0,57.06,92,5,Female
1357,47.0,-3.44,43,5,Female
1358,40.0,77.0,14,6,Female
1359,68.0,69.2,15,3,Male
1360,36.0,41.31,100,4,Male
1361,49.0,,50,5,Male
1362,47.0,83.38,33,6,Male
1363,46.0,41.12,38,7,Female
1364,66.0,,91,4,Female
1365,62.0,65.5,98,6,Female
1366,46.0,61.73,56,3,Male
1367,47.0,41.57,64,9,Male
1368,33.0,37.1,80,9,Male
1369,57.0,95.47,68,7,Female
1370,,69.58,1,8,Male
1371,35.0,83.61,6,2,Male
1372,18.0,48.01,45,5,Male
1373,31.0,72.6,17,4,Female
1374,68.0,51.29,70,4,Male
1375,64.0,76.67,96,4,Male
1376,67.0,24.93,60,7,Male
1377,19.0,25.37,87,6,Male
1378,45.0,32.36,25,5,Female
1379,66.0,59.7,19,5,Male
1380,67.0,4.53,95,13,Female
1381,47.0,71.52,6,6,Female
1382,55.0,75.33,17,6,Male
1383,68.0,16.32,93,5,Male
1384,21.0,49.84,100,3,Male
1385,18.0,106.42,100,3,Male
1386,25.0,49.02,92,8,Male
1387,46.0,34.81,85,6,Female
1388,56.0,50.61,61,3,Male
1389,20.0,89.3,39,3,Male
1390,49.0,31.28,25,6,Male
1391,27.0,73.81,1,2,Female
1392,27.0,70.58,43,7,Female
1393,36.0,59.73,43,2,Male
1394,63.0,,30,3,Female
1395,51.0,83.18,63,5,Male
1396,50.0,31.51,85,1,Male
1397,40.0,,99,8,Male
1398,45.0,21.23,63,5,Female
1399,49.0,84.12,36,7,Female
1400,67.0,78.93,71,4,Male
1401,24.0,49.57,85,7,Female
1402,46.0,54.17,13,4,Female
1403,25.0,71.95,34,4,Female
1404,18.0,26.1,29,8,Female
1405,20.0,52.54,18,8,Female
1406,41.0,59.95,30,7,Female
1407,40.0,17.34,31,4,Male
1408,25.0,82.44,84,4,Female
1409,64.0,112.01,62,9,Male
1410,54.0,120.12,42,5,Male
1411,20.0,11.21,97,2,Female
1412,68.0,89.01,43,4,Male
1413,50.0,44.22,85,6,Male
1414,45.0,57.23,75,4,Female
1415,64.0,35.45,94,6,Female
1416,25.0,75.18,64,6,Female
1417,51.0,,88,2,Female
1418,52.0,30.01,10,5,Male
1419,49.0,3.53,96,4,Female
1420,41.0,45.55,95,8,Female
1421,31.0,,74,1,Male
1422,49.0,,69,10,Female
1423,63.0,73.04,64,8,Male
1424,,70.83,100,5,Female
1425,33.0,81.65,93,4,Male
1426,21.0,95.16,91,4,Female
1427,69.0,53.35,72,7,Female
1428,54.0,65.56,99,4,Male
1429,38.0,34.43,75,5,Female
1430,31.0,61.68,48,3,Female
1431,48.0,62.82,33,5,Female
1432,,98.13,21,6,Male
1433,35.0,73.4,84,6,Male
1434,24.0,73.89,8,2,Female
1435,27.0,52.45,55,8,Female
1436,24.0,-21.66,59,6,Female
1437,50.0,60.59,94,4,Female
1438,40.0,48.08,22,7,Male
1439,38.0,32.21,46,7,Male
1440,36.0,,76,2,Female
1441,65.0,84.68,10,4,Male
1442,36.0,34.83,18,6,Male
1443,53.0,60.95,9,8,Female
1444,46.0,57.31,2,2,Male
1445,35.0,88.4,49,5,Female
1446,19.0,70.93,7,5,Female
1447,18.0,77.82,79,2,Male
1448,64.0,50.78,15,8,Male
1449,22.0,70.33,33,4,Male
1450,37.0,81.81,70,1,Male
1451,28.0,117.9,49,3,Male
1452,59.0,46.47,42,8,Male
1453,19.0,50.87,25,2,Male
1454,,41.53,70,5,Male
1455,40.0,,81,9,Female
1456,,94.55,89,6,Female
1457,37.0,39.28,45,3,Female
1458,22.0,69.74,90,10,Female
1459,54.0,84.95,8,2,Male
1460,55.0,89.98,88,1,Male
1461,47.0,96.36,23,6,Female
1462,26.0,71.76,24,6,Male
1463,,69.32,75,3,Female
1464,61.0,45.79,79,8,Male
1465,52.0,,7,5,Male
1466,69.0,45.11,87,5,Female
1467,39.0,63.98,80,6,Female
1468,61.0,85.34,75,3,Male
1469,41.0,97.53,98,3,Female
1470,34.0,60.16,15,5,Female
1471,27.0,88.11,99,3,Female
1472,47.0,64.19,26,7,Female
1473,63.0,65.2,41,8,Male
1474,40.0,52.52,29,7,Female
1475,49.0,48.11,82,9,Male
1476,34.0,45.45,59,4,Female
1477,67.0,46.24,38,3,Female
1478,68.0,43.14,10,6,Female
1479,34.0,81.25,78,5,Female
1480,31.0,91.72,6,6,Male
1481,26.0,41.02,75,7,Female
1482,57.0,37.69,57,6,Female
1483,19.0,55.34,17,5,Male
1484,62.0,38.18,81,4,Male
1485,42.0,34.56,51,4,Male
1486,56.0,51.28,86,7,Male
1487,26.0,66.09,62,5,Male
1488,39.0,65.78,54,3,Male
1489,60.0,52.16,83,4,Female
1490,63.0,46.89,70,8,Male
1491,21.0,,77,2,Male
1492,43.0,69.71,62,9,Male
1493,46.0,64.31,62,3,Male
1494,62.0,45.89,97,3,Male
1495,51.0,93.33,99,3,Male
1496,40.0,27.23,94,6,Female
1497,54.0,46.02,35,2,Male
1498,28.0,35.33,45,3,Female
1499,23.0,60.04,36,7,Female
1500,35.0,43.32,15,7,Female
1501,38.0,62.35,39,7,Female
1502,,73.09,10,5,Male
1503,53.0,91.62,71,5,Female
1504,58.0,65.36,44,9,Male
1505,55.0,64.98,59,5,Male
1506,51.0,70.76,37,7,Female
1507,34.0,,57,6,Male
1508,54.0,61.44,68,4,Male
1509,42.0,32.32,12,7,Female
1510,55.0,43.77,45,5,Male
1511,29.0,57.0,6,3,Male
1512,40.0,83.81,99,5,Female
1513,59.0,15.81,37,5,Male
1514,39.0,65.98,89,5,Male
1515,38.0,62.59,17,5,Female
1516,44.0,70.78,53,9,Male
1517,48.0,115.92,32,8,Male
1518,23.0,98.91,47,6,Male
1519,44.0,67.28,55,2,Male
1520,57.0,74.02,12,5,Male
1521,51.0,59.08,71,9,Female
1522,29.0,78.99,25,8,Female
1523,62.0,60.89,77,9,Female
1524,24.0,70.68,85,7,Female
1525,27.0,43.39,69,3,Female
1526,62.0,65.76,74,6,Female
1527,34.0,94.05,2,7,Female
1528,43.0,74.19,100,4,Female
1529,38.0,62.91,80,5,Female
1530,45.0,-12.54,70,5,Male
1531,63.0,,67,10,Male
1532,19.0,57.82,55,6,Male
1533,60.0,33.17,13,5,Male
1534,18.0,58.32,75,8,Male
1535,68.0,58.44,2,5,Male
1536,53.0,60.15,12,5,Female
1537,68.0,78.62,20,5,Male
1538,43.0,54.72,26,10,Male
1539,46.0,53.87,5,2,Female
1540,38.0,51.17,52,4,Male
1541,28.0,66.11,13,6,Male
1542,57.0,,48,5,Male
1543,28.0,92.23,79,5,Female
1544,53.0,73.23,45,4,Male
1545,66.0,86.92,66,5,Male
1546,56.0,,82,8,Male
1547,57.0,63.82,94,5,Female
1548,52.0,41.85,66,7,Male
1549,51.0,70.1,64,5,Female
1550,64.0,98.96,16,8,Female
1551,41.0,87.16,52,4,Male
1552,39.0,91.95,63,12,Male
1553,22.0,13.91,74,1,Female
1554,50.0,10.87,98,4,Female
1555,53.0,47.88,86,1,Female
1556,,71.86,51,5,Male
1557,37.0,50.63,48,5,Female
1558,36.0,55.01,2,8,Female
1559,52.0,23.01,93,4,Female
1560,69.0,,34,3,Male
1561,60.0,37.78,57,2,Male
1562,34.0,38.58,15,8,Female
1563,62.0,41.6,71,1,Female
1564,60.0,32.59,80,6,Female
1565,51.0,0.09,76,6,Male
1566,26.0,95.29,67,2,Female
1567,43.0,57.08,79,8,Female
1568,19.0,42.82,24,6,Female
1569,26.0,56.41,39,5,Female
1570,26.0,68.33,14,3,Male
1571,57.0,62.83,80,4,Female
1572,34.0,41.62,15,1,Male
1573,18.0,84.83,3,2,Female
1574,42.0,45.14,84,6,Male
1575,60.0,54.18,54,1,Male
1576,57.0,103.09,28,4,Male
1577,59.0,111.5,17,4,Male
1578,,88.69,100,9,Female
1579,56.0,43.28,1,7,Male
1580,52.0,49.37,32,2,Male
1581,20.0,40.52,33,4,Female
1582,,,81,4,Female
1583,54.0,73.35,33,11,Male
1584,61.0,13.01,69,9,Female
1585,61.0,34.14,100,4,Male
1586,68.0,62.73,12,5,Male
1587,47.0,57.6,19,5,Male
1588,55.0,48.79,98,7,Male
1589,51.0,25.08,62,5,Female
1590,29.0,45.1,92,2,Male
1591,36.0,47.89,30,3,Female
1592,54.0,26.73,51,3,Male
1593,61.0,39.12,89,3,Male
1594,66.0,55.14,96,7,Female
1595,34.0,71.81,26,7,Male
1596,27.0,82.87,96,4,Female
1597,66.0,33.82,37,1,Female
1598,,51.25,31,3,Female
1599,29.0,53.85,78,6,Female
1600,33.0,55.05,91,4,Male
1601,41.0,53.33,15,5,Female
1602,36.0,30.73,40,1,Male
1603,25.0,71.87,100,4,Female
1604,48.0,52.15,1,4,Male
1605,38.0,60.82,25,5,Male
1606,34.0,61.99,29,7,Male
1607,40.0,,50,3,Female
1608,54.0,79.11,72,5,Female
1609,33.0,48.71,80,4,Male
1610,23.0,64.21,81,7,Male
1611,25.0,62.38,10,4,Female
1612,42.0,66.43,50,5,Male
1613,35.0,86.89,90,3,Male
1614,42.0,41.97,71,5,Female
1615,29.0,59.73,57,5,Female
1616,32.0,58.96,51,2,Female
1617,,,24,7,Male
1618,58.0,72.21,27,10,Female
1619,,30.88,32,8,Male
1620,43.0,94.95,27,4,Male
1621,64.0,96.12,31,5,Female
1622,49.0,44.19,72,5,Female
1623,27.0,57.55,12,3,Female
1624,33.0,15.19,80,7,Female
1625,24.0,43.65,72,5,Female
1626,34.0,117.76,75,4,Male
1627,40.0,75.01,42,8,Female
1628,43.0,77.1,82,3,Male
1629,38.0,47.62,35,4,Male
